country,latitude,longitude,year,currency_crisis,inflation_crisis,stock_market_crash,sovereign_domestic_debt_crisis,sovereign_external_debt_crisis,banking_crisis,inflation,inflation_pos
"Ghana",8,-2,1997,1,1,0,0,0,1,24.838,24.838
"Greece",39,22,1997,0,0,0,0,0,0,5.442,5.442
"Guatemala",15.5,-90.25,1997,0,0,0,0,0,0,9.233,9.233
"Honduras",15,-86.5,1997,0,1,0,0,1,0,20.2,20.2
"Hungary",47,20,1997,1,0,0,0,0,0,18.281,18.281
"Iceland",65,-18,1997,0,0,0,0,0,0,1.807,1.807
"India",20,77,1997,0,0,0,0,0,1,7.164,7.164
"Indonesia",-5,120,1997,1,0,0,1,0,1,6.194,6.194
"Ireland",53,-8,1997,1,0,0,0,0,0,1.254,1.254
"Italy",42.8333,12.8333,1997,0,0,0,0,0,0,1.895,1.895
"Japan",36,138,1997,0,0,1,0,0,1,1.8,1.8
"Kenya",1,38,1997,0,0,1,0,1,0,11.924,11.924
"Korea",37,127.5,1997,1,0,1,0,0,1,4.439,4.439
"Malaysia",2.5,112.5,1997,1,0,1,0,0,1,2.655,2.655
"Mauritius",-20.2833,57.55,1997,1,0,0,0,0,0,6.831,6.831
"Mexico",23,-102,1997,0,1,0,0,0,1,20.626,20.626
"Morocco",32,-5,1997,0,0,0,0,0,0,1.041,1.041
"Myanmar",22,98,1997,0,1,0,0,0,1,33.9,33.9
"Netherlands",52.5,5.75,1997,0,0,0,0,0,0,1.858,1.858
"New Zealand",-41,174,1997,1,0,0,0,0,0,1.197,1.197
"Nicaragua",13,-85,1997,0,0,0,0,1,0,7.3,7.3
"Nigeria",10,8,1997,0,0,1,0,0,1,10.673,10.673
"Norway",62,10,1997,0,0,0,0,0,0,2.579,2.579
"Panama",9,-80,1997,0,0,0,0,0,0,1.255,1.255
"Paraguay",-23,-58,1997,0,0,0,0,0,1,6.95,6.95
"Peru",-10,-76,1997,0,0,0,0,1,0,8.633,8.633
"Philippines",13,122,1997,1,0,1,0,0,1,5.848,5.848
"Poland",52,20,1997,1,0,1,0,0,0,14.9,14.9
"Portugal",39.5,-8,1997,0,0,0,0,0,0,1.892,1.892
"Romania",46,25,1997,1,1,0,0,0,1,154.763,154.763
"Singapore",1.3667,103.8,1997,1,0,1,0,0,0,2.023,2.023
"South Africa",-29,24,1997,0,0,1,0,0,0,8.623,8.623
"Spain",40,-4,1997,0,0,1,0,0,0,1.877,1.877
"Sri Lanka",7,81,1997,0,0,0,0,0,0,9.565,9.565
"Sweden",62,15,1997,0,0,0,0,0,0,1.809,1.809
"Switzerland",47,8,1997,0,0,1,0,0,0,.52,.52
"Taiwan",23.5,121,1997,0,0,0,0,0,1,.903,.903
"Thailand",15,100,1997,1,0,1,0,0,1,5.583,5.583
"Tunisia",34,9,1997,0,0,0,0,0,0,3.583,3.583
"Turkey",39,35,1997,1,1,0,0,0,0,85.653,85.653
"United Kingdom",54,-2,1997,0,0,0,0,0,0,1.816,1.816
"United States",38,-97,1997,0,0,0,0,0,0,2.2944551,2.294455
"Uruguay",-33,-56,1997,1,0,0,0,0,0,19.819,19.819
"Venezuela",8,-66,1997,0,1,1,1,1,0,50.04,50.04
"Zambia",-15,30,1997,0,1,0,0,0,0,24.41,24.41
"Zimbabwe",-20,30,1997,1,0,1,0,0,1,18.8,18.8
"Algeria",28,3,1998,0,0,0,0,0,0,4.95,4.95
"Angola",-12.5,18.5,1998,1,1,0,1,1,1,107.429,107.429
"Argentina",-34,-64,1998,0,0,1,0,0,0,.925,.925
"Australia",-27,133,1998,0,0,0,0,0,0,.853,.853
"Austria",47.3333,13.3333,1998,0,0,0,0,0,0,.824,.824
"Belgium",50.8333,4,1998,0,0,0,0,0,0,.916,.916
"Bolivia",-17,-65,1998,0,0,0,0,0,0,7.674,7.674
"Brazil",-10,-55,1998,0,0,1,0,0,0,3.209,3.209
"Canada",60,-95,1998,0,0,0,0,0,0,.987,.987
"Central African Republic",7,21,1998,0,0,0,0,1,1,-1.871,0
"Chile",-30,-71,1998,0,0,1,0,0,0,4.7000083,4.700008
"China",35,105,1998,0,0,0,0,0,1,-.8,0
"Colombia",4,-72,1998,1,0,1,0,0,1,18.676,18.676
"Costa Rica",10,-84,1998,0,0,0,0,0,0,11.66,11.66
"Cote d'Ivoire",8,-5,1998,0,0,0,0,1,0,5.219,5.219
"Denmark",56,10,1998,0,0,0,0,0,0,1.84,1.84
"Dominican Republic",19,-70.6667,1998,0,0,0,1,0,0,4.832,4.832
"Ecuador",-2,-77.5,1998,1,1,0,0,0,1,36.1,36.1
"Egypt",27,30,1998,0,0,0,0,0,0,5.041,5.041
"El Salvador",13.8333,-88.9167,1998,0,0,0,0,0,0,2.62,2.62
"Finland",64,26,1998,0,0,0,0,0,0,1.4034677,1.403468
"France",46,2,1998,0,0,0,0,0,0,.667,.667
"Germany",51,9,1998,0,0,0,0,0,0,.602,.602
"Ghana",8,-2,1998,0,0,0,0,0,0,19.215,19.215
"Greece",39,22,1998,0,0,0,0,0,0,4.522,4.522
"Guatemala",15.5,-90.25,1998,0,0,0,0,0,0,6.613,6.613
"Honduras",15,-86.5,1998,0,0,0,0,1,0,13.7,13.7
"Hungary",47,20,1998,0,0,0,0,0,0,14.227,14.227
"Iceland",65,-18,1998,0,0,0,0,0,0,1.664,1.664
"India",20,77,1998,0,0,1,0,0,1,13.231,13.231
"Indonesia",-5,120,1998,1,1,1,1,1,1,58.02,58.02
"Ireland",53,-8,1998,0,0,0,0,0,0,2.13,2.13
"Italy",42.8333,12.8333,1998,0,0,0,0,0,0,1.98,1.98
"Japan",36,138,1998,0,0,1,0,0,1,.7,.7
"Kenya",1,38,1998,0,0,1,0,1,0,6.716,6.716
"Korea",37,127.5,1998,0,0,0,0,0,1,7.513,7.513
"Malaysia",2.5,112.5,1998,0,0,1,0,0,1,5.293,5.293
"Mauritius",-20.2833,57.55,1998,0,0,0,0,0,0,6.808,6.808
"Mexico",23,-102,1998,1,0,1,0,0,1,15.928,15.928
"Morocco",32,-5,1998,0,0,0,0,0,0,2.745,2.745
"Myanmar",22,98,1998,0,1,0,0,0,1,49.136,49.136
"Netherlands",52.5,5.75,1998,0,0,0,0,0,0,1.775,1.775
"New Zealand",-41,174,1998,0,0,0,0,0,0,1.274,1.274
"Nicaragua",13,-85,1998,0,0,0,0,1,0,18.5,18.5
"Nigeria",10,8,1998,0,0,1,0,0,0,7.862,7.862
"Norway",62,10,1998,0,0,1,0,0,0,2.267,2.267
"Panama",9,-80,1998,0,0,0,0,0,0,.628,.628
"Paraguay",-23,-58,1998,1,0,1,0,0,1,11.554,11.554
"Peru",-10,-76,1998,1,0,1,0,0,0,7.217,7.217
"Philippines",13,122,1998,0,0,1,0,0,1,9.703,9.703
"Poland",52,20,1998,0,0,1,0,0,0,11.8,11.8
"Portugal",39.5,-8,1998,0,0,0,0,0,0,2.214,2.214
"Romania",46,25,1998,1,1,0,0,0,1,59.097,59.097
"Singapore",1.3667,103.8,1998,0,0,1,0,0,0,-.271,0
"South Africa",-29,24,1998,1,0,1,0,0,0,6.872,6.872
"Spain",40,-4,1998,0,0,1,0,0,0,1.764,1.764
"Sri Lanka",7,81,1998,0,0,0,0,0,0,9.371,9.371
"Sweden",62,15,1998,0,0,0,0,0,0,1.032,1.032
"Switzerland",47,8,1998,0,0,0,0,0,0,.018,.018
"Taiwan",23.5,121,1998,1,0,0,0,0,0,1.682,1.682
"Thailand",15,100,1998,0,0,1,0,0,1,8.08,8.08
"Tunisia",34,9,1998,0,0,0,0,0,0,3.131,3.131
"Turkey",39,35,1998,1,1,1,0,0,0,84.721,84.721
"United Kingdom",54,-2,1998,0,0,0,0,0,0,1.561,1.561
"United States",38,-97,1998,0,0,0,0,0,0,1.5576324,1.557632
"Uruguay",-33,-56,1998,0,0,0,0,0,0,10.811,10.811
"Venezuela",8,-66,1998,0,1,1,1,0,0,35.782,35.782
"Zambia",-15,30,1998,1,1,1,0,0,0,24.456,24.456
"Zimbabwe",-20,30,1998,1,1,1,0,0,1,31.3,31.3
"Algeria",28,3,1999,0,0,0,0,0,0,2.6,2.6
"Angola",-12.5,18.5,1999,2,1,0,1,1,0,248.248,248.248
"Argentina",-34,-64,1999,0,0,0,0,0,0,-1.167,0
"Australia",-27,133,1999,0,0,0,0,0,0,1.465,1.465
"Austria",47.3333,13.3333,1999,0,0,0,0,0,0,.515,.515
"Belgium",50.8333,4,1999,0,0,1,0,0,0,1.128,1.128
"Bolivia",-17,-65,1999,0,0,0,0,0,1,2.161,2.161
"Brazil",-10,-55,1999,1,0,0,0,0,0,4.858,4.858
"Canada",60,-95,1999,0,0,0,0,0,0,1.744,1.744
"Central African Republic",7,21,1999,0,0,0,0,1,1,-1.415,0
"Chile",-30,-71,1999,0,0,0,0,0,0,2.2999945,2.299994
"China",35,105,1999,0,0,0,0,0,1,-1.4,0
"Colombia",4,-72,1999,1,0,1,0,0,1,10.875,10.875
"Costa Rica",10,-84,1999,0,0,0,0,0,0,10.045,10.045
"Cote d'Ivoire",8,-5,1999,0,0,0,0,0,0,.92,.92
"Denmark",56,10,1999,0,0,0,0,0,0,2.49,2.49
"Dominican Republic",19,-70.6667,1999,0,0,0,1,0,0,6.471,6.471
"Ecuador",-2,-77.5,1999,1,1,0,1,1,1,52.2,52.2
"Egypt",27,30,1999,0,0,0,0,0,0,3.745,3.745
"El Salvador",13.8333,-88.9167,1999,0,0,0,0,0,0,.515,.515
"Finland",64,26,1999,0,0,0,0,0,0,1.1245775,1.124577
"France",46,2,1999,0,0,0,0,0,0,.562,.562
"Germany",51,9,1999,1,0,0,0,0,0,.635,.635
"Ghana",8,-2,1999,1,0,0,0,0,0,12.446,12.446
"Greece",39,22,1999,1,0,0,0,0,0,2.145,2.145
"Guatemala",15.5,-90.25,1999,0,0,0,0,0,0,5.214,5.214
"Honduras",15,-86.5,1999,0,0,0,0,1,1,11.6,11.6
"Hungary",47,20,1999,1,0,0,0,0,0,10,10
"Iceland",65,-18,1999,0,0,0,0,0,0,3.437,3.437
"India",20,77,1999,0,0,0,0,0,0,4.67,4.67
"Indonesia",-5,120,1999,0,1,1,1,1,1,20.75,20.75
"Ireland",53,-8,1999,0,0,0,0,0,0,2.469,2.469
"Italy",42.8333,12.8333,1999,0,0,0,0,0,0,1.657,1.657
"Japan",36,138,1999,0,0,0,0,0,1,-.3,0
"Kenya",1,38,1999,1,0,1,0,1,0,5.753,5.753
"Korea",37,127.5,1999,0,0,0,0,0,1,.813,.813
"Malaysia",2.5,112.5,1999,0,0,0,0,0,1,2.731,2.731
"Mauritius",-20.2833,57.55,1999,0,0,1,0,0,0,6.872,6.872
"Mexico",23,-102,1999,0,0,0,0,0,1,16.586,16.586
"Morocco",32,-5,1999,0,0,1,0,0,0,.69,.69
"Myanmar",22,98,1999,0,0,0,0,0,1,10.899,10.899
"Netherlands",52.5,5.75,1999,0,0,0,0,0,0,2.034,2.034
"New Zealand",-41,174,1999,0,0,0,0,0,0,-.15,0
"Nicaragua",13,-85,1999,0,0,0,0,1,0,7.2,7.2
"Nigeria",10,8,1999,1,0,1,0,0,0,6.618,6.618
"Norway",62,10,1999,0,0,0,0,0,0,2.333,2.333
"Panama",9,-80,1999,0,0,0,0,0,0,1.3,1.3
"Paraguay",-23,-58,1999,1,0,1,0,0,1,6.751,6.751
"Peru",-10,-76,1999,0,0,0,0,0,1,3.518,3.518
"Philippines",13,122,1999,0,0,0,0,0,1,6.391,6.391
"Poland",52,20,1999,1,0,0,0,0,0,7.3,7.3
"Portugal",39.5,-8,1999,0,0,0,0,0,0,2.168,2.168
"Romania",46,25,1999,1,1,1,0,0,1,45.804,45.804
"Singapore",1.3667,103.8,1999,0,0,0,0,0,0,.024,.024
"South Africa",-29,24,1999,0,0,0,0,0,0,5.211,5.211
"Spain",40,-4,1999,0,0,1,0,0,0,2.235,2.235
"Sri Lanka",7,81,1999,0,0,0,0,0,0,4.692,4.692
"Sweden",62,15,1999,0,0,0,0,0,0,.549,.549
"Switzerland",47,8,1999,1,0,0,0,0,0,.806,.806
"Taiwan",23.5,121,1999,0,0,0,0,0,0,.176,.176
"Thailand",15,100,1999,0,0,0,0,0,1,.308,.308
"Tunisia",34,9,1999,0,0,0,0,0,0,2.74,2.74
"Turkey",39,35,1999,1,1,0,0,0,0,64.87,64.87
"United Kingdom",54,-2,1999,0,0,0,0,0,0,1.317,1.317
"United States",38,-97,1999,0,0,0,0,0,0,2.208589,2.208589
"Uruguay",-33,-56,1999,0,0,0,0,0,0,5.659,5.659
"Venezuela",8,-66,1999,0,1,1,0,0,0,23.57,23.57
"Zambia",-15,30,1999,0,1,1,0,0,0,26.79,26.79
"Zimbabwe",-20,30,1999,0,1,0,0,0,1,58.519636,58.51963
"Algeria",28,3,2000,0,0,0,0,0,0,.3,.3
"Angola",-12.5,18.5,2000,1,1,0,1,1,0,325.029,325.029
"Argentina",-34,-64,2000,0,0,1,0,0,0,-.939,0
"Australia",-27,133,2000,1,0,0,0,0,0,4.475,4.475
"Austria",47.3333,13.3333,2000,0,0,0,0,0,0,1.959,1.959
"Belgium",50.8333,4,2000,0,0,1,0,0,0,2.678,2.678
"Bolivia",-17,-65,2000,0,0,0,0,0,0,4.602,4.602
"Brazil",-10,-55,2000,0,0,1,0,0,0,7.056,7.056
"Canada",60,-95,2000,0,0,0,0,0,0,2.738,2.738
"Central African Republic",7,21,2000,0,0,0,0,1,0,3.202,3.202
"Chile",-30,-71,2000,0,0,0,0,0,0,4.5254577,4.525458
"China",35,105,2000,0,0,0,0,0,0,.4,.4
"Colombia",4,-72,2000,1,0,1,0,0,0,9.221,9.221
"Costa Rica",10,-84,2000,0,0,0,0,0,0,10.961,10.961
"Cote d'Ivoire",8,-5,2000,0,0,0,0,1,0,-.381,0
"Denmark",56,10,2000,0,0,0,0,0,0,2.919,2.919
"Dominican Republic",19,-70.6667,2000,0,0,0,1,0,0,7.724,7.724
"Ecuador",-2,-77.5,2000,1,1,0,0,1,1,96.1,96.1
"Egypt",27,30,2000,0,0,0,0,0,0,2.849,2.849
"El Salvador",13.8333,-88.9167,2000,0,0,0,0,0,0,2.271,2.271
"Finland",64,26,2000,0,0,1,0,0,0,3.4217632,3.421763
"France",46,2,2000,0,0,1,0,0,0,1.827,1.827
"Germany",51,9,2000,0,0,1,0,0,0,1.4,1.4
"Ghana",8,-2,2000,1,1,0,0,0,0,25.151,25.151
"Greece",39,22,2000,1,0,1,0,0,0,2.897,2.897
"Guatemala",15.5,-90.25,2000,0,0,0,0,0,0,5.978,5.978
"Honduras",15,-86.5,2000,0,0,0,0,1,0,11,11
"Hungary",47,20,2000,0,0,1,0,0,0,9.799,9.799
"Iceland",65,-18,2000,0,0,0,0,0,0,5.011,5.011
"India",20,77,2000,0,0,1,0,0,0,4.009,4.009
"Indonesia",-5,120,2000,1,0,0,0,1,1,3.773,3.773
"Ireland",53,-8,2000,0,0,0,0,0,0,5.254,5.254
"Italy",42.8333,12.8333,2000,0,0,0,0,0,0,2.575,2.575
"Japan",36,138,2000,0,0,1,0,0,1,-.4,0
"Kenya",1,38,2000,0,0,1,0,1,0,9.955,9.955
"Korea",37,127.5,2000,0,0,1,0,0,1,2.259,2.259
"Malaysia",2.5,112.5,2000,0,0,0,0,0,1,1.551,1.551
"Mauritius",-20.2833,57.55,2000,0,0,1,0,0,0,4.23,4.23
"Mexico",23,-102,2000,0,0,1,0,0,1,9.492,9.492
"Morocco",32,-5,2000,0,0,1,0,0,0,1.923,1.923
"Myanmar",22,98,2000,0,0,0,0,0,1,-1.723,0
"Netherlands",52.5,5.75,2000,0,0,1,0,0,0,2.341,2.341
"New Zealand",-41,174,2000,0,0,0,0,0,0,2.639,2.639
"Nicaragua",13,-85,2000,0,0,0,0,1,1,9.9,9.9
"Nigeria",10,8,2000,0,0,0,0,0,0,6.937,6.937
"Norway",62,10,2000,0,0,0,0,0,0,3.086,3.086
"Panama",9,-80,2000,0,0,0,0,0,0,1.446,1.446
"Paraguay",-23,-58,2000,0,0,1,0,0,0,8.984,8.984
"Peru",-10,-76,2000,0,0,1,0,0,0,3.882,3.882
"Philippines",13,122,2000,1,0,1,0,0,1,3.968,3.968
"Poland",52,20,2000,0,0,1,0,0,0,10.1,10.1
"Portugal",39.5,-8,2000,0,0,1,0,0,0,2.804,2.804
"Romania",46,25,2000,1,1,1,0,0,0,45.667,45.667
"Singapore",1.3667,103.8,2000,0,0,1,0,0,0,1.348,1.348
"South Africa",-29,24,2000,1,0,0,0,0,0,5.374,5.374
"Spain",40,-4,2000,0,0,0,0,0,0,3.484,3.484
"Sri Lanka",7,81,2000,0,0,0,0,0,0,6.176,6.176
"Sweden",62,15,2000,0,0,1,0,0,0,1.29,1.29
"Switzerland",47,8,2000,0,0,0,0,0,0,1.559,1.559
"Taiwan",23.5,121,2000,0,0,0,0,0,0,1.252,1.252
"Thailand",15,100,2000,1,0,1,0,0,1,1.53,1.53
"Tunisia",34,9,2000,0,0,0,0,0,0,2.33,2.33
"Turkey",39,35,2000,1,1,1,0,0,1,55.035,55.035
"United Kingdom",54,-2,2000,0,0,1,0,0,0,.867,.867
"United States",38,-97,2000,0,0,1,0,0,0,3.3613445,3.361345
"Uruguay",-33,-56,2000,0,0,0,0,0,0,4.762,4.762
"Venezuela",8,-66,2000,0,0,0,0,0,0,16.206,16.206
"Zambia",-15,30,2000,1,1,0,0,0,0,26.1,26.1
"Zimbabwe",-20,30,2000,1,1,0,0,1,1,55.866677,55.86668
"Algeria",28,3,2001,0,0,0,0,0,0,4.2,4.2
"Angola",-12.5,18.5,2001,1,1,0,1,1,0,152.586,152.586
"Argentina",-34,-64,2001,0,0,1,1,1,1,-1.065,0
"Australia",-27,133,2001,0,0,0,0,0,0,4.381,4.381
"Austria",47.3333,13.3333,2001,0,0,0,0,0,0,2.295,2.295
"Belgium",50.8333,4,2001,0,0,1,0,0,0,2.437,2.437
"Bolivia",-17,-65,2001,0,0,0,0,0,0,1.596,1.596
"Brazil",-10,-55,2001,1,0,1,0,0,0,6.835,6.835
"Canada",60,-95,2001,0,0,1,0,0,0,2.507,2.507
"Central African Republic",7,21,2001,0,0,0,0,1,0,3.843,3.843
"Chile",-30,-71,2001,0,0,0,0,0,0,3.569,3.569
"China",35,105,2001,0,0,1,0,0,0,.725,.725
"Colombia",4,-72,2001,0,0,0,0,0,0,7.968,7.968
"Costa Rica",10,-84,2001,0,0,0,0,0,0,11.256,11.256
"Cote d'Ivoire",8,-5,2001,0,0,0,0,1,0,4.355,4.355
"Denmark",56,10,2001,0,0,1,0,0,0,2.361,2.361
"Dominican Republic",19,-70.6667,2001,0,0,0,1,0,0,8.883,8.883
"Ecuador",-2,-77.5,2001,0,1,0,0,0,1,37.7,37.7
"Egypt",27,30,2001,1,0,0,0,0,0,2.425,2.425
"El Salvador",13.8333,-88.9167,2001,0,0,0,0,0,0,3.751,3.751
"Finland",64,26,2001,0,0,1,0,0,0,2.664,2.664
"France",46,2,2001,0,0,1,0,0,0,1.781,1.781
"Germany",51,9,2001,0,0,1,0,0,0,1.904,1.904
"Ghana",8,-2,2001,0,1,0,0,0,0,32.906,32.906
"Greece",39,22,2001,1,0,1,0,0,0,3.654,3.654
"Guatemala",15.5,-90.25,2001,0,0,0,0,0,1,7.287,7.287
"Honduras",15,-86.5,2001,0,0,0,0,1,1,9.7,9.7
"Hungary",47,20,2001,0,0,1,0,0,0,9.222,9.222
"Iceland",65,-18,2001,0,0,0,0,0,0,6.68,6.68
"India",20,77,2001,0,0,1,0,0,0,3.779,3.779
"Indonesia",-5,120,2001,0,0,1,0,0,1,11.502,11.502
"Ireland",53,-8,2001,0,0,1,0,0,0,3.986,3.986
"Italy",42.8333,12.8333,2001,0,0,1,0,0,0,2.323,2.323
"Japan",36,138,2001,0,0,1,0,0,1,-.8,0
"Kenya",1,38,2001,0,0,1,0,1,0,5.757,5.757
"Korea",37,127.5,2001,0,0,0,0,0,1,4.067,4.067
"Malaysia",2.5,112.5,2001,0,0,0,0,0,1,1.427,1.427
"Mauritius",-20.2833,57.55,2001,0,0,1,0,0,0,5.389,5.389
"Mexico",23,-102,2001,0,0,0,0,0,0,6.368,6.368
"Morocco",32,-5,2001,0,0,1,0,0,0,.613,.613
"Myanmar",22,98,2001,0,1,0,0,0,1,34.503,34.503
"Netherlands",52.5,5.75,2001,0,0,1,0,0,0,5.106,5.106
"New Zealand",-41,174,2001,0,0,0,0,0,0,2.63,2.63
"Nicaragua",13,-85,2001,0,0,0,0,1,1,4.7,4.7
"Nigeria",10,8,2001,0,0,0,0,1,0,18.869,18.869
"Norway",62,10,2001,0,0,1,0,0,0,3.017,3.017
"Panama",9,-80,2001,0,0,0,0,0,0,.314,.314
"Paraguay",-23,-58,2001,1,0,0,0,0,0,7.268,7.268
"Peru",-10,-76,2001,0,0,1,0,0,0,2.016,2.016
"Philippines",13,122,2001,0,0,1,0,0,1,6.834,6.834
"Poland",52,20,2001,0,0,1,0,0,0,5.5,5.5
"Portugal",39.5,-8,2001,0,0,1,0,0,0,4.41,4.41
"Romania",46,25,2001,1,1,1,0,0,0,34.468,34.468
"Singapore",1.3667,103.8,2001,0,0,1,0,0,0,1.014,1.014
"South Africa",-29,24,2001,1,0,0,0,0,0,5.7,5.7
"Spain",40,-4,2001,0,0,0,0,0,0,2.827,2.827
"Sri Lanka",7,81,2001,0,0,0,0,0,0,14.158,14.158
"Sweden",62,15,2001,0,0,1,0,0,0,2.673,2.673
"Switzerland",47,8,2001,0,0,0,0,0,0,.989,.989
"Taiwan",23.5,121,2001,0,0,0,0,0,0,-.005,0
"Thailand",15,100,2001,0,0,0,0,0,1,1.627,1.627
"Tunisia",34,9,2001,0,0,0,0,0,0,1.969,1.969
"Turkey",39,35,2001,1,1,1,1,1,0,54.246,54.246
"United Kingdom",54,-2,2001,0,0,1,0,0,0,1.182,1.182
"United States",38,-97,2001,0,0,1,0,0,0,2.8455285,2.845528
"Uruguay",-33,-56,2001,1,0,0,0,0,0,4.357,4.357
"Venezuela",8,-66,2001,0,0,0,0,0,0,12.531,12.531
"Zambia",-15,30,2001,0,1,1,0,0,0,21.7,21.7
"Zimbabwe",-20,30,2001,0,1,1,0,1,1,76.707336,76.70734
"Algeria",28,3,2002,0,0,0,0,0,0,1.4,1.4
"Angola",-12.5,18.5,2002,1,1,0,1,1,0,108.893,108.893
"Argentina",-34,-64,2002,1,1,0,1,1,1,25.869,25.869
"Australia",-27,133,2002,0,0,0,0,0,0,3.003,3.003
"Austria",47.3333,13.3333,2002,0,0,0,0,0,0,1.7,1.7
"Belgium",50.8333,4,2002,0,0,1,0,0,0,1.553,1.553
"Bolivia",-17,-65,2002,0,0,0,0,0,0,.923,.923
"Brazil",-10,-55,2002,1,0,1,1,1,0,8.425,8.425
"Canada",60,-95,2002,0,0,1,0,0,0,2.276,2.276
"Central African Republic",7,21,2002,0,0,0,0,1,0,2.298,2.298
"Chile",-30,-71,2002,0,0,0,0,0,0,2.489,2.489
"China",35,105,2002,0,0,1,0,0,0,-.767,0
"Colombia",4,-72,2002,1,0,0,0,0,0,6.349,6.349
"Costa Rica",10,-84,2002,0,0,0,0,0,0,9.167,9.167
"Cote d'Ivoire",8,-5,2002,0,0,0,0,1,0,3.08,3.08
"Denmark",56,10,2002,0,0,1,0,0,0,2.418,2.418
"Dominican Republic",19,-70.6667,2002,1,0,0,0,0,0,5.223,5.223
"Ecuador",-2,-77.5,2002,0,0,0,0,0,1,12.6,12.6
"Egypt",27,30,2002,0,0,0,0,0,0,2.431,2.431
"El Salvador",13.8333,-88.9167,2002,0,0,0,0,0,0,1.866,1.866
"Finland",64,26,2002,0,0,1,0,0,0,2.003,2.003
"France",46,2,2002,0,0,1,0,0,0,1.938,1.938
"Germany",51,9,2002,0,0,1,0,0,0,1.355,1.355
"Ghana",8,-2,2002,1,0,0,0,0,0,14.815,14.815
"Greece",39,22,2002,0,0,1,0,0,0,3.915,3.915
"Guatemala",15.5,-90.25,2002,0,0,0,0,0,0,8.133,8.133
"Honduras",15,-86.5,2002,0,0,0,0,1,1,7.7,7.7
"Hungary",47,20,2002,0,0,0,0,0,0,5.266,5.266
"Iceland",65,-18,2002,0,0,0,0,0,0,4.841,4.841
"India",20,77,2002,0,0,0,0,0,0,4.297,4.297
"Indonesia",-5,120,2002,0,0,1,0,1,1,11.798,11.798
"Ireland",53,-8,2002,0,0,1,0,0,0,4.725,4.725
"Italy",42.8333,12.8333,2002,0,0,1,0,0,0,2.61,2.61
"Japan",36,138,2002,0,0,1,0,0,0,-.9,0
"Kenya",1,38,2002,0,0,1,0,1,0,1.962,1.962
"Korea",37,127.5,2002,0,0,0,0,0,1,2.762,2.762
"Malaysia",2.5,112.5,2002,0,0,0,0,0,0,1.793,1.793
"Mauritius",-20.2833,57.55,2002,0,0,0,0,0,0,6.461,6.461
"Mexico",23,-102,2002,0,0,0,0,0,0,5.031,5.031
"Morocco",32,-5,2002,0,0,1,0,0,0,2.779,2.779
"Myanmar",22,98,2002,0,1,0,0,1,1,58.104,58.104
"Netherlands",52.5,5.75,2002,0,0,1,0,0,0,3.825,3.825
"New Zealand",-41,174,2002,0,0,0,0,0,0,2.648,2.648
"Nicaragua",13,-85,2002,0,0,0,0,1,1,4,4
"Nigeria",10,8,2002,0,0,0,0,0,0,12.883,12.883
"Norway",62,10,2002,0,0,1,0,0,0,1.288,1.288
"Panama",9,-80,2002,0,0,0,0,0,0,.998,.998
"Paraguay",-23,-58,2002,1,0,0,0,0,1,10.513,10.513
"Peru",-10,-76,2002,0,0,0,0,0,0,.16,.16
"Philippines",13,122,2002,0,0,1,0,0,0,2.969,2.969
"Poland",52,20,2002,0,0,1,0,0,0,1.9,1.9
"Portugal",39.5,-8,2002,0,0,1,0,0,0,3.678,3.678
"Romania",46,25,2002,0,1,0,0,0,0,22.537,22.537
"Singapore",1.3667,103.8,2002,0,0,1,0,0,0,-.39,0
"South Africa",-29,24,2002,0,0,0,0,0,0,9.177,9.177
"Spain",40,-4,2002,0,0,0,0,0,0,3.589,3.589
"Sri Lanka",7,81,2002,0,0,0,0,0,0,9.551,9.551
"Sweden",62,15,2002,0,0,1,0,0,0,1.928,1.928
"Switzerland",47,8,2002,0,0,0,0,0,0,.643,.643
"Taiwan",23.5,121,2002,0,0,0,0,0,0,-.203,0
"Thailand",15,100,2002,0,0,0,0,0,0,.697,.697
"Tunisia",34,9,2002,0,0,0,0,0,0,2.706,2.706
"Turkey",39,35,2002,0,1,1,0,0,0,45.134,45.134
"United Kingdom",54,-2,2002,0,0,1,0,0,0,1.274,1.274
"United States",38,-97,2002,1,0,1,0,0,0,1.5810277,1.581028
"Uruguay",-33,-56,2002,1,0,0,0,0,1,13.979,13.979
"Venezuela",8,-66,2002,1,1,0,0,0,0,22.434,22.434
"Zambia",-15,30,2002,0,1,1,0,0,0,22.2,22.2
"Zimbabwe",-20,30,2002,0,1,1,0,1,1,140.06084,140.0608
"Algeria",28,3,2003,0,0,0,0,0,0,2.583,2.583
"Angola",-12.5,18.5,2003,1,1,0,0,1,0,98.342,98.342
"Argentina",-34,-64,2003,0,0,0,1,1,1,13.443,13.443
"Australia",-27,133,2003,0,0,0,0,0,0,2.771,2.771
"Austria",47.3333,13.3333,2003,0,0,0,0,0,0,1.296,1.296
"Belgium",50.8333,4,2003,0,0,0,0,0,0,1.505,1.505
"Bolivia",-17,-65,2003,0,0,0,0,0,0,3.338,3.338
"Brazil",-10,-55,2003,0,0,0,0,0,0,14.784,14.784
"Canada",60,-95,2003,0,0,0,0,0,0,2.742,2.742
"Central African Republic",7,21,2003,0,0,0,0,1,0,4.353,4.353
"Chile",-30,-71,2003,0,0,0,0,0,0,2.81,2.81
"China",35,105,2003,0,0,0,0,0,0,1.167,1.167
